,pressure,mass,volume,temperature,AR,N2,HE,H2,H,O2,O,H2O,OH,OHV,H2O2,HO2,CO,CO2,HOCO,CH4,CH3,CH2,CH2(S),C,CH,CHV,CH3O2H,CH3O2,CH2O2H,CH3OH,CH3O,CH2OH,CH2O,HCO,HCOH,HO2CHO,HOCH2O2H,HOCH2O2,OCH2O2H,HOCH2O,O2CHO,HOCHO,OCHO,C2H6,C2H5,C2H5O2H,C2H5O2,C2H4,C2H3,CHOCHO,C2H3OOH,C2H3OO,CHCHO,C2H2,C2H,H2CC,C2H5OH,C2H5O,PC2H4OH,SC2H4OH,O2C2H4OH,C2H4O2H,C2H4O1-2,C2H3O1-2,CH3CHO,CH3CO,CH2CHO,O2CH2CHO,HO2CH2CO,C2H3OH,C2H2OH,CH2CO,HCCO,HCCOH,CH3CO3H,CH3CO3,CH3CO2,CH3OCH3,CH3OCH2,CH3OCH2O2H,CH3OCH2O2,CH2OCH2O2H,O2CH2OCH2O2H,HO2CH2OCHO,OCH2OCHO,HOCH2OCO,CH3OCH2OH,CH3OCH2O,CH3OCHO,CH3OCO,CH2OCHO,C3H8,IC3H7,NC3H7,NC3H7O2H,NC3H7O2,IC3H7O2H,IC3H7O2,C3H6OOH1-2,C3H6OOH1-3,C3H6OOH2-1,C3H6OOH1-2O2,C3H6OOH1-3O2,C3H6OOH2-1O2,C3H5-1E-2OOH,C3KET12,C3KET13,"C3H51-2,3OOH","C3H52-1,3OOH",C3H5O1-2OOH-3,C3H5O1-3OOH-2,C3H6O1-2,C3H6O1-3,C3H5-SOOH,C3H6,C3H5-A,C3H5-S,C3H5-T,CC3H6,CH3CHCHO,CH3CHCO,C3H5O,CH2CHOCH2,AC4H7OOH,AC3H5OOH,C3H4-P,C3H4-A,C3H3,CC3H4,C3H2,H2CCC(S),C3H2(S),C3H2C,PC3H4OH-1,PC3H4OH-2,PC3H4OH-3,SC3H4OH,C3H3O,C3H3O2H,C2HCHO,NC3H7OH,C3H6OH1-1,C3H6OH1-2,C3H6OH1-3,NC3H7O,C3H5OH,SC3H5OH,CH2CCH2OH,HOC3H6O2,IC3H7OH,C3H6OH2-1,TC3H6OH,IC3H7O,IC3H5OH,CH3COCH3,CH3COCH2,CH3COCH2O2,CH3COCH2O,C3KET21,C2H3CHO,C2H3CO,C2H5CHO,C2H5CO,CH2CH2CHO,C4H10,PC4H9,SC4H9,PC4H9O,SC4H9O,PC4H9O2,SC4H9O2,PC4H9O2H,SC4H9O2H,C4H8OOH1-2,C4H8OOH1-3,C4H8OOH1-4,C4H8OOH2-1,C4H8OOH2-3,C4H8OOH2-4,C4H8O1-2,C4H8O1-3,C4H8O1-4,C4H8O2-3,C4H8OOH1-2O2,C4H8OOH1-3O2,C4H8OOH1-4O2,C4H8OOH2-1O2,C4H8OOH2-3O2,C4H8OOH2-4O2,"C4H71-2,4OOH","C4H72-1,3OOH","C4H72-1,4OOH","C4H71-2,3OOH",C4H7O1-3OOH-4,C4H7O1-3OOH-2,C4H7O1-2OOH-4,C4H7O1-4OOH-2,C4H7O1-2OOH-3,C4H7O2-3OOH-1,C4H72-1OOH,NC4KET12,NC4KET13,NC4KET14,NC4KET21,NC4KET23,NC4KET24,C4H71-3OOH,C4H71-4OOH,"C4H71-3,4OOH","C4H72-3,4OOH",HO2CH2CHO,C4H71-O,IC4H10,IC4H9,TC4H9,TC4H9O,IC4H9O,IC3H7CHO,SC4H7OH-I,IC4H6OH,IC3H7CO,IC3H6CHO,TC3H6CHO,IC3H5CHO,IC3H6CO,IC3H5CO,IC3H4CHO-A,IC4H8O,TC3H6O2CHO,IC3H5O2HCHO,TC3H6O2HCO,TC3H6OCHO,IC4H9O2,TC4H9O2,IC4H8O2H-I,IC4H8O2H-T,TC4H8O2H-I,CC4H8O,IC4H8OOH-IO2,IC4H8OOH-TO2,TC4H8OOH-IO2,IC4KETII,IC4KETIT,TIC4H7Q2-I,IIC4H7Q2-I,IIC4H7Q2-T,IC4H7OOH,IC4H9O2H,TC4H9O2H,IC4H8,IC4H7,IC4H7-I1,IC4H7O2,IC4H6OOH-I,CCYCCOOC-T1,C2CYCOOC-I1,CCYCCOOC-I2,IC3H5OOCH2,CHOIC3H6O,CVCYCCOC,CCYC2OCO,CCYCCO-T1,IC4H7O,IC3H5OCH2,IC4H7OOCH3,IC4H7OOIC4H7,C4H8-1,C4H71-1,C4H71-2,C4H71-3,C4H71-4,C4H6-1,SC3H5CHO,SC3H5CO,AC3H5OCH2,C4H7O1-4,C4H7O2-1,SC3H5OCH2-1,C4H71-1O2,C4H71-2O2,C4H71-4O2,C4H61-3OOH4,C4H6O1-3OOH4,C4H6O2-1OOH4,C4H71-3OOCH3,C4H72-1OOCH3,C4H8-2,C4H72-2,C4H72-2O2,SC4H8OH-1,SC4H8OH-2,SC4H8OH-3,SC4H8OH-1O2,SC4H8OH-3O2,PQC4H8OS,PQC4H7OHS-3,SQC4H7OHS-4,SQC4H8OS,NC4KET12OH,NC4KET23OH,CH3COCOHCH3,CH3COHCO,CH2COHCHO,C4H71-3OH,C4H72-2OH,"C4H63,1-3OH",CCY(COCC)OH,SQC4H7OHS-4O2,"C4H7O2-1,3OOH",NC4KET13OH-2,C4H6OHOOH1-2-3,SC2H2OH,CH2COHCO,PC4H8OH-1,PC4H8OH-2,PC4H8OH-3,PC4H8OH-4,PC4H8OH-2O2,SQC4H8OP,SQC4H7OHP-4,CY(CCCO)COH,NC4KET21OH,C2H5CHOHCO,C2H4COCH2OH,CH3COCHO,C4H71-1OH,C4H71-4OH,C4H72-1OH,C4H71-2OH,"C4H63,1-2OH","C4H64,2-1OH","C4H63,1-1OH",C4H5OH-13,SQC4H7OHP-4O2,PQC4H7OHS-3O2,NC4KET24OH-1,NC4KET24OH-3,C4H6OHOOH1-4-3,C4H6OHOOH2-2-1,C4H6OHOOH1-3-4,HOCH2COCH2,HOCH2CHO,HOCH2CO,HOCHCHO,CH3COCHOH,IC4H8OH-IT,IC4H8OH-TI,TQJC4H8OH,TQC4H7OHI,IQJC4H8OH,TQC4H8OI,QC4H7OHP,IQC4H8OT,IQC4H7OHT,IC4H7OH,IC4H8OH,CCY(CCOC)OH,CCY(CCO)COH,C2CY(COC)OH,IC3H6OHCHO,CH2COHCH2OOH,TQC4H7OHIO2,TQC4H7OHTO2,TQC4H7OHIQ-I,TQC4H7OHIQ-P,IQC4H7OHTO2,IQC4H8OTQ-I,IQC4H7OHTQ-P,CH2CQCOHQ,IC3H5COHQ,IC3H5Q,COHQCYC(COC),QCYC(CCOC)OH,HOCOCQ(CH3)2,CHOC(CH3)OHCH2Q,CO(CH2OOH)2,C4H6,C4H5-I,C4H5-N,C4H5-2,C4H4,C4H3-I,C4H3-N,C4H2,CHCC(CH2)CHCH2,CH2CHCHCHCCH,CH2CHCHCHO,NC4H5O2,C3H3CH2OOH,C3H3CH2O,C3H3CHO,C2H3CHOHCH2,C2H3CHOHCH2OO,C2H3CHOHCH2O,"C4H51,3OH2",C2H3CHOHCHO,C4H5OH1-4OOH,C4H5OH1-4OOH-2OO,C3H3OHCHO1-2OOH,"C4H5OH1-2,4OOH","C4H5OJ1-2,4OOH",C3H3OH,CDY(COCC)OH,C3H2OHCH2Q,C3H4CH2OH-3O,C3H4OCH2OH,C2H3COCH2Q,C2H3CHOHCH2OOH,C2H3OCHCH2OH,CH2CH2COCH2OH,C2H3COCH2OH,C3H4CH2OH-1OOH,C3H4CH2OH-1O,CH2OC3H4OH,CHOC3H4OH,C4H71-OO3,C4H61-4OOH3,C4H61-OOH3-OO4,C4H61-2OOH34,C4H61-OOH34,C4H61-OOH34-OO2,C4H412-OOH34,C3H3CHO-OOH23,C4H4O-OOH24,CH2CCO,C4H62-OOH14,C4H512-OO4,C4H513-OO2,CYCCCOO-3J,CH2CYCOO-CH2,C2H3COOCH2,CYCOOC-CH2,C4H6O25,C2H3CHOCH2,C4H4O,C4H6O23,CYHEXDN13,CYHEXDN14,C6H8,CYHEXEN-4J,CYPENTN-4MJ,CYPENTN-4M4J,CYPENTN-4M3J,CYPENTN-4MTHNE,C4H612,C4H6-2,H2C4O,NC3H7CHO,NC3H7CO,C3H6CHO-1,C3H6CHO-2,C3H6CHO-3,C2H5COCH3,C2H5COCH2,CH2CH2COCH3,CH3CHCOCH3,C2H3COCH3,CH3CHOOCOCH3,CH2CHOOHCOCH3,C2H5CHCO,NC5CYCPER24,NC5CYCPER31,IC4H6Q2-II,C5H10-1,C5H10-2,C5H81-3,C5H91-3,C5H91-4,C5H91-5,C5H92-4,C5H92-5,C5H9O1-3,C5H9O2-4,BC5H10,CC5H10,CC5H9-A,CC5H9-B,AC5H9O-C,CC5H9O-B,AC5H10,AC5H9-A2,AC5H9-C,AC5H9-D,B2E2M1OJ,B13DE2M,B13DE2MJ,B12DE3M,B2E3M1OJ,TC4H8CHO,O2C4H8CHO,O2HC4H8CO,C6H10D24,C6H101-5,C6H9-A,C5D2Y1-1R,C3Y1-3OR,C4Y1-3OR,C6D2Y1,C6D2Y1-1R,H15DE25DM,H15DE25DM-S,H15DE25DM-A,H15DE25DM-AO,H15DE25DM-SO,H15DE2M-T,IC4H7CHO,"C8H141-5,3-4","C8H131-5,3-4,TA","C6H101-3,3","C8H131-5,3-4,TAO","C8H141-5,3","C8H131-5,3,TA","C8H131-5,3,SA","C8H131-5,3,PA","C8H131-5,3,TAO","C8H131-5,3,SAO","C8H131-5,3,PAO","C7H111-5,3,6P",C8H142-6,"C8H132-6,SA","C8H132-6,PA","C8H132-6,SAO","C8H132-6,PAO","C7H111-5,1P",L-C6H4,C-C6H4,C6H3,C6H2,C6H6,FULVENE,C6H5,C6H5OO,C6H5OOH,C6H5OH,C6H5O,C6H4OH,OC6H4OH,O-C6H4O2,P-C6H4O2,O-OC6H5OJ,P-OC6H5OJ,P-C6H3O2,C5H6,C5H5,C5H6-L,C#CCVCCJ,C5H7,CVCCJCVC,CVCCVCCJ,CVCCJCVCOH,CVCCVCCOH,C5H5OH,C5H5O,C5H4OH,C5H4O,C5H3O,CJVCCVCCVO,CVCCVCCJVO,CJVCCVO,HOCVCCVO,HOCVCCJVO,OC5H7O,OC4H6O,OC4H5O,O2CCHOOJ,C7H6,C7H5,O-O2C6H4CH3,OC6H4CH2,C6H5CHOOCH3,C6H5CH2CH2OO,C14H12O,IND,C10H9,C10H10,C5H5CH3,C9H7,C9H6O,NAPH,NAPH-,NAPHV,NAPHO,FLUORENE,C14H10,C16H10
2.3342400026826633e-07,106391.26239429356,6.617285073249236e-06,9.200000000000001e-05,1050.0,0.0,0.0,0.9381999999943056,1.520758171956272e-13,4.8346137988701e-12,0.04499999971899394,4.5050517464721105e-14,6.128971574305252e-15,5.41399228662721e-14,2.7453573370531932e-27,7.12888564787022e-15,2.805657237270565e-10,3.9257006377837405e-14,4.373835243065295e-16,9.720536703976734e-31,1.2356174497178487e-16,1.0814376485900346e-12,4.70558740000121e-26,1.673067218734098e-16,4.679400527311417e-36,6.677701668807088e-27,5.652387136006342e-34,8.096466663965318e-20,2.3773062107915902e-15,3.470844215890256e-34,1.9551043418798345e-19,4.514284234496761e-16,5.781336334760246e-23,5.212134995537773e-14,1.0719057581390766e-14,1.8422650974938973e-26,2.4685129571436134e-32,1.0049721749293594e-37,4.133208155752599e-27,1.4864342446626795e-29,5.919233334353174e-30,1.0767316824210442e-16,1.681247266945957e-28,6.560588128034974e-34,1.311307355357648e-18,2.4053681889033006e-16,1.6998813295042462e-23,6.323708882414763e-19,6.43844149166e-13,3.4748005395532276e-13,6.226963404266476e-15,2.900592367102478e-32,5.610218253258641e-16,1.7441991389401042e-15,1.5096544703062413e-15,1.2755183033559137e-30,6.835898818323e-23,4.169672329925263e-28,3.0063020095902804e-27,8.469995633527489e-27,1.1995238742701806e-27,6.8215819814072315e-34,3.134628507984076e-23,8.960941687742533e-21,1.9148876887933172e-23,8.485292092954753e-16,3.9385553523917343e-16,3.7983153062295386e-14,5.088321982200977e-18,2.5230333413188258e-20,2.1550949512870368e-16,2.4329554540746156e-29,1.8103512047751177e-16,3.992983773751928e-27,3.38272137202277e-31,1.4959341134738456e-22,4.5788535121822225e-18,9.094886379966166e-25,4.088186358831949e-27,8.767110581904081e-32,3.5887330459233166e-50,5.3203910830438995e-34,1.1032119175344295e-35,5.004691101383646e-38,2.8996096442259074e-38,1.0890096211701343e-39,2.9891494906533586e-40,1.9076582792640307e-65,5.025369943595225e-44,1.0707183318014292e-28,6.339517223034842e-38,2.077360204191924e-32,2.439272375346274e-17,2.732845077720876e-13,1.7882429390634457e-14,3.196741361273368e-20,1.8336015317559726e-15,1.7375116105296764e-19,5.159486434268372e-15,2.979252186282707e-17,8.945038903451792e-18,8.802378768468463e-18,4.266742174063761e-19,1.7677138721361781e-19,4.6855567736862154e-20,4.426583074777391e-21,1.030223426938813e-20,3.1734317745731684e-20,3.1671233709815244e-23,0.0,2.8611998457572403e-21,0.0,3.154383803655662e-14,1.3191565253093418e-38,1.9296306028002026e-20,0.016799999680756083,2.8664103823047087e-10,6.594367905427944e-15,1.506022683108727e-14,3.105131296072194e-11,9.344078732278612e-16,1.0812302638831334e-16,2.993796077820786e-20,2.0127338904804647e-20,1.1145776943598717e-25,1.1835080441621106e-19,1.8951367057954142e-16,2.041962463854638e-15,1.0351358985431413e-23,4.0305417933857455e-23,1.0962314586319546e-39,6.74000053785211e-36,9.86395432100624e-36,2.2521052293943026e-39,1.0070657853238608e-27,6.539166802484513e-20,2.4984002214743085e-22,1.0750480221067362e-28,1.1895426011113576e-32,4.434937868954246e-34,1.3510305809359082e-35,8.993351649725226e-26,1.6949242132371156e-29,5.202489979913842e-16,2.318636002651172e-23,1.452083430729388e-23,1.5359946547971215e-17,1.3286167404781678e-17,3.543032149730523e-29,6.522350464658549e-19,1.2458108304593933e-25,9.321649051012968e-17,4.2041350302159116e-29,8.336990228294204e-24,7.17167273088214e-18,5.630994176218314e-18,3.157871122788473e-15,9.257679725464628e-18,5.689536937460867e-26,1.1018923460134974e-21,6.573652503060835e-16,3.247791617858973e-26,5.889631286663397e-17,1.1073835632851679e-26,1.268544664439014e-21,8.430244542041406e-22,3.649519424566236e-20,8.275525428082413e-17,6.0347106337660705e-31,1.0851182305108539e-28,4.954570319751676e-22,1.0475815446651106e-18,1.4122053292309965e-27,6.616014349084181e-24,1.5417124126040795e-26,7.192411985327921e-24,1.3927053977525454e-24,1.69868131279142e-21,1.968221712512405e-21,3.3434078946705934e-21,1.0035945455841582e-20,2.423344682601707e-20,1.6242105971369404e-23,2.6093830029655115e-20,4.1695479936762285e-25,5.224747274168197e-26,7.84924401529159e-27,1.1361348575096597e-23,1.8416184650676527e-23,2.0941833768716216e-23,2.7333126029003753e-27,2.2170518656468527e-28,5.228788721314277e-30,1.014251121064838e-26,3.790610935760985e-26,7.058662666746781e-26,2.7330330764174093e-24,9.355823402993969e-25,1.0474953886451015e-23,6.310803062866635e-25,1.2795489429374844e-25,2.8528507431446344e-26,2.8524524966151853e-26,4.424418069887027e-29,1.4544018603173504e-24,4.729276353530316e-25,6.658060069540003e-24,1.3851466442302949e-24,3.5463175743059545e-25,5.9116959122236965e-27,2.967177602460659e-28,9.883440330434814e-27,1.0084657209846846e-27,1.1738044357194093e-23,1.724490886488213e-17,1.3278103550608524e-18,4.7936003133091495e-31,2.088237062495486e-29,4.300736404021311e-25,2.99433298195779e-31,7.916881390984963e-24,5.403344995916855e-32,4.0850166498178414e-20,8.19556936244376e-33,9.813065849968422e-23,2.28876874874073e-31,6.104734741099898e-31,8.290227882272986e-31,1.413090917595021e-20,8.107152307467566e-36,1.2612906127304497e-38,1.1919865414532042e-37,4.620151515253485e-41,8.494432529980218e-19,2.8227391201859314e-20,3.134686706684992e-21,6.043944376460073e-23,1.2176994963301108e-22,2.9723244754080393e-21,7.639743629016157e-23,2.2101197197551466e-24,1.1611885881994292e-24,3.4685720421508996e-24,9.535783370619447e-27,5.190451895153941e-27,1.5518409290332668e-24,5.052789437847771e-26,2.030653872007793e-24,2.5275565374545025e-24,1.1786487888107216e-25,5.828541620588009e-18,1.3364525001237962e-25,1.2420587304603672e-30,4.3460395547599294e-29,8.021025516184273e-30,3.065368753402317e-35,2.75849671220308e-35,1.1983968299019887e-43,4.0610773185503114e-36,7.748271061331354e-35,4.628758013707582e-34,7.150186124283638e-34,1.2748792974874087e-31,1.1537660732172015e-24,1.6552535249445052e-23,4.727734353000304e-41,2.8876560235064526e-51,2.4378988533729818e-17,7.857167644974992e-30,1.713120226290602e-29,2.5234536524272093e-25,1.1302007182665217e-27,0.0,3.8919639476955817e-20,3.390158130909628e-29,3.2208943876317365e-28,3.664451081877146e-26,5.7649991154781e-25,4.0180791881663128e-25,5.892046941322321e-31,1.2937313185554444e-30,1.0724427504066025e-29,3.1824074888470683e-34,2.3168000775165786e-38,4.478377756428218e-46,3.568626854663478e-41,4.059299435840059e-41,3.841202777003377e-17,2.2326046288329232e-29,1.7942172757316434e-30,3.863533504901206e-30,1.8104284970138968e-39,1.3512033684082942e-30,1.04424343824143e-31,3.094238058929935e-32,4.2557091268466494e-36,8.78122097646542e-34,9.153567315734189e-35,1.3697440458328466e-36,5.181011477134514e-38,1.1577157090680696e-38,6.434190874827546e-48,2.1157763714849012e-48,9.134713801414109e-39,6.036489547179391e-34,1.0369414163220532e-33,1.6214535276506354e-36,8.730097333900855e-33,7.778846281325303e-37,4.349280693848323e-40,4.3519336386039176e-36,8.262892986309772e-39,2.0688198895546462e-32,2.7240823605109723e-48,8.940193214209041e-35,1.8674075422000478e-31,2.5047911918107025e-28,8.734722528075055e-28,1.0572871099891533e-32,6.155540234530799e-37,3.4897712244211686e-35,1.7042645482609983e-34,4.012376657936172e-39,3.485967305191413e-50,4.383617187463955e-40,1.892736001462582e-30,3.1908472593965945e-32,4.135142800342742e-28,4.2496703287528266e-34,4.640522154572652e-33,8.95322510752303e-41,2.360764029486755e-22,2.009689492429738e-36,4.3273336739273377e-26,1.8664835485719895e-37,8.540967046579894e-36,4.82449522796638e-38,2.071862793009097e-37,2.352202840891739e-30,1.4000196867136968e-37,8.150126971172904e-38,3.663323593961729e-38,2.97521447732706e-30,2.437580690794697e-41,2.781490510083829e-36,1.0631402792493238e-29,1.0817783305870879e-31,3.912115590579207e-32,1.0385525836281383e-35,2.4196175682473337e-40,1.569641910582014e-35,9.630436187218071e-39,5.255346846008634e-41,6.22743171389422e-39,1.4589570400920366e-38,6.27396455065348e-33,7.882939117448817e-44,1.0848098207146826e-36,4.888042153974228e-37,1.6909725934701994e-35,1.2133344796558587e-29,1.2994109781771576e-38,6.562313368119927e-42,8.736506167084042e-44,1.1087280904229463e-44,1.2084279946345596e-45,5.336314277773007e-41,1.6727447723182418e-45,7.738056627162727e-44,2.1810968706353068e-46,1.3833442047799782e-43,2.600525913007511e-46,6.78282357182416e-43,1.5650848534572888e-44,2.8641459623757448e-43,1.4003937836331676e-40,5.341588293539051e-45,1.1379777275028395e-23,9.649552259555771e-26,1.2325243912964457e-26,2.2169201349931033e-28,4.202439873321619e-28,1.0220483593095524e-39,1.7976713586716634e-40,1.0275098245077791e-42,1.1323615999487797e-44,5.003944686180787e-44,1.3848710471471393e-29,1.2341122394485088e-29,3.342378003598292e-33,7.141735596151753e-42,1.8173709759795377e-37,4.176182767992864e-32,4.442524558942924e-34,1.0888236339730914e-46,3.556415690601171e-35,2.2994869751118112e-40,4.303505173220912e-39,4.235814958074518e-40,2.020658600107548e-40,0.0,2.650882347248911e-44,6.117225053329779e-36,4.2444595834787117e-38,1.779004950220698e-41,4.9977206186185536e-39,0.0,4.681799342980052e-36,6.940133692403837e-45,0.0,0.0,1.3824679989919273e-34,8.304235391663042e-30,1.774339793909837e-38,0.0,4.5488354824199965e-34,1.8473812134161392e-37,8.117844344361222e-40,1.0441593923797548e-41,9.231913437526608e-46,9.022543741065358e-42,7.356171553184819e-47,1.4201555938392855e-48,2.8976230330616704e-47,7.642273138493487e-53,8.787127798344409e-49,9.05379689972998e-42,6.598765843035591e-31,7.198570791030947e-30,9.704596477287721e-30,8.591110625969463e-33,1.3933440441119981e-36,1.1976176234140724e-34,3.0505909148761956e-33,2.691815865358198e-31,4.5098426367449806e-32,3.6441406662307816e-28,2.3406788901774607e-26,2.965281732961481e-26,8.877019384886437e-28,2.5483148485569884e-25,5.388609743646195e-26,1.439785385453694e-27,4.438833965995412e-27,3.661364599271403e-27,3.997723604624618e-30,1.1268746900577981e-30,4.263612926862142e-46,6.651803110920999e-28,6.681175657712936e-33,5.93746845772189e-30,2.831565106855597e-19,1.3977426069479922e-30,2.1230241054861595e-26,5.928283307048524e-32,2.0857378520938028e-27,3.013949389987832e-31,3.268472334507809e-25,9.242713294637281e-35,3.273588754634256e-38,2.474977153845064e-30,0.0,0.0,1.4061014773924729e-46,1.5775773192829531e-25,1.8113091002696907e-36,1.9094223438798982e-32,1.7310219894368587e-34,2.1345942193784034e-17,2.359000178411342e-26,3.8712134991657294e-43,1.547421442522542e-29,1.2342450022292692e-36,7.659120602477525e-37,8.012189244360747e-36,2.1224419366685766e-31,3.2806508238281607e-17,1.0633972620754501e-28,3.2010815244284522e-34,2.2817530156297202e-35,1.29121640133125e-29,6.370044941115564e-29,2.8015901326270676e-28,3.613034819797859e-27,2.166829684746342e-38,3.9443781723220806e-18,1.960774294810526e-26,3.4233381125599454e-33,2.3034409453395067e-38,5.2236808759273127e-36,2.882309996493924e-38,5.836508348292672e-41,4.524461356918904e-27,1.3033648696717484e-17,1.3769463468885039e-24,0.0,2.4503999377561113e-30,4.239216759923126e-37,0.0,0.0,1.3910429377926051e-42,4.583588862278767e-34,5.947195711374953e-44,1.9560474048361379e-53,2.1736947056562734e-48,2.3192691632694154e-44,3.654581222712662e-49,8.847174499873075e-50,8.074019435856771e-55,7.320052554904032e-41,2.895889397731109e-60,9.169253530229678e-43,1.2087060594366976e-33,1.379680311882152e-41,2.2352539729710498e-51,4.0804457005841094e-55,4.253526957437683e-54,2.5569008959931024e-50,4.247940261407864e-34,8.847794362520653e-50,8.948170911566502e-49,5.731286794756897e-52,3.4585804941372065e-54,1.6341303395310484e-62,1.0830265307122624e-46,7.968225452974959e-57,2.1366216643926006e-55,9.763235815567058e-69,3.818381325355063e-71,2.776998327095431e-37,6.1265324406795444e-33,1.5286777036625242e-46,2.001241126180864e-47,2.299434262320797e-63,4.750133497982157e-51,7.290753956855571e-48,7.324399504851397e-64,5.202291376529793e-62,1.571504802808689e-48,3.583404494652205e-58,2.873305731826831e-59,7.279986363847596e-74,1.737714396901595e-71,1.3085536506703217e-26,3.1182282858839135e-34,2.8397214942801346e-53,1.3550783655861444e-39,7.16776216297953e-28,3.125699263780374e-27,8.795401513276305e-27,1.517951768589707e-39,3.5799454279365316e-39,1.1006462528165452e-46,6.079509998538696e-41,6.0594717583735366e-49,7.033242778347029e-40,1.3787014443499482e-52,3.3951276539225955e-40,5.386760036185698e-40,1.154550276416923e-30,5.3614885743323e-46,5.908753283830578e-45,4.215573022474598e-32,8.924115981793386e-69,1.2306043093637539e-79,1.524157351748829e-66,2.0870816381982242e-56,3.6251287349812974e-66,1.0368699884104048e-90,3.6077398478450358e-68,0.0,0.0,0.0,2.0252093333472347e-60,1.4439849444193079e-63,1.1507322731771198e-62,1.2703869020793459e-41,3.14372992366956e-68,1.9305090315277234e-74,1.7237919285399636e-65,1.3213130884547453e-78,1.3213130884624656e-78,2.6126121298012278e-79,3.3649680600397966e-93,7.925205154282802e-104,1.737369324105701e-113
