Temperature,pressure,mass,volume,temperature,AR,N2,HE,H2,H,O2,O,H2O,OH,OHV,H2O2,HO2,CO,CO2,HOCO,CH4,CH3,CH2,CH2(S),C,CH,CHV,CH3O2H,CH3O2,CH2O2H,CH3OH,CH3O,CH2OH,CH2O,HCO,HCOH,HO2CHO,HOCH2O2H,HOCH2O2,OCH2O2H,HOCH2O,O2CHO,HOCHO,OCHO,C2H6,C2H5,C2H5O2H,C2H5O2,C2H4,C2H3,CHOCHO,C2H3OOH,C2H3OO,CHCHO,C2H2,C2H,H2CC,C2H5OH,C2H5O,PC2H4OH,SC2H4OH,O2C2H4OH,C2H4O2H,C2H4O1-2,C2H3O1-2,CH3CHO,CH3CO,CH2CHO,O2CH2CHO,HO2CH2CO,C2H3OH,C2H2OH,CH2CO,HCCO,HCCOH,CH3CO3H,CH3CO3,CH3CO2,CH3OCH3,CH3OCH2,CH3OCH2O2H,CH3OCH2O2,CH2OCH2O2H,O2CH2OCH2O2H,HO2CH2OCHO,OCH2OCHO,HOCH2OCO,CH3OCH2OH,CH3OCH2O,CH3OCHO,CH3OCO,CH2OCHO,C3H8,IC3H7,NC3H7,NC3H7O2H,NC3H7O2,IC3H7O2H,IC3H7O2,C3H6OOH1-2,C3H6OOH1-3,C3H6OOH2-1,C3H6OOH1-2O2,C3H6OOH1-3O2,C3H6OOH2-1O2,C3H5-1E-2OOH,C3KET12,C3KET13,"C3H51-2,3OOH","C3H52-1,3OOH",C3H5O1-2OOH-3,C3H5O1-3OOH-2,C3H6O1-2,C3H6O1-3,C3H5-SOOH,C3H6,C3H5-A,C3H5-S,C3H5-T,CC3H6,CH3CHCHO,CH3CHCO,C3H5O,CH2CHOCH2,AC4H7OOH,AC3H5OOH,C3H4-P,C3H4-A,C3H3,CC3H4,C3H2,H2CCC(S),C3H2(S),C3H2C,PC3H4OH-1,PC3H4OH-2,PC3H4OH-3,SC3H4OH,C3H3O,C3H3O2H,C2HCHO,NC3H7OH,C3H6OH1-1,C3H6OH1-2,C3H6OH1-3,NC3H7O,C3H5OH,SC3H5OH,CH2CCH2OH,HOC3H6O2,IC3H7OH,C3H6OH2-1,TC3H6OH,IC3H7O,IC3H5OH,CH3COCH3,CH3COCH2,CH3COCH2O2,CH3COCH2O,C3KET21,C2H3CHO,C2H3CO,C2H5CHO,C2H5CO,CH2CH2CHO,C4H10,PC4H9,SC4H9,PC4H9O,SC4H9O,PC4H9O2,SC4H9O2,PC4H9O2H,SC4H9O2H,C4H8OOH1-2,C4H8OOH1-3,C4H8OOH1-4,C4H8OOH2-1,C4H8OOH2-3,C4H8OOH2-4,C4H8O1-2,C4H8O1-3,C4H8O1-4,C4H8O2-3,C4H8OOH1-2O2,C4H8OOH1-3O2,C4H8OOH1-4O2,C4H8OOH2-1O2,C4H8OOH2-3O2,C4H8OOH2-4O2,"C4H71-2,4OOH","C4H72-1,3OOH","C4H72-1,4OOH","C4H71-2,3OOH",C4H7O1-3OOH-4,C4H7O1-3OOH-2,C4H7O1-2OOH-4,C4H7O1-4OOH-2,C4H7O1-2OOH-3,C4H7O2-3OOH-1,C4H72-1OOH,NC4KET12,NC4KET13,NC4KET14,NC4KET21,NC4KET23,NC4KET24,C4H71-3OOH,C4H71-4OOH,"C4H71-3,4OOH","C4H72-3,4OOH",HO2CH2CHO,C4H71-O,IC4H10,IC4H9,TC4H9,TC4H9O,IC4H9O,IC3H7CHO,SC4H7OH-I,IC4H6OH,IC3H7CO,IC3H6CHO,TC3H6CHO,IC3H5CHO,IC3H6CO,IC3H5CO,IC3H4CHO-A,IC4H8O,TC3H6O2CHO,IC3H5O2HCHO,TC3H6O2HCO,TC3H6OCHO,IC4H9O2,TC4H9O2,IC4H8O2H-I,IC4H8O2H-T,TC4H8O2H-I,CC4H8O,IC4H8OOH-IO2,IC4H8OOH-TO2,TC4H8OOH-IO2,IC4KETII,IC4KETIT,TIC4H7Q2-I,IIC4H7Q2-I,IIC4H7Q2-T,IC4H7OOH,IC4H9O2H,TC4H9O2H,IC4H8,IC4H7,IC4H7-I1,IC4H7O2,IC4H6OOH-I,CCYCCOOC-T1,C2CYCOOC-I1,CCYCCOOC-I2,IC3H5OOCH2,CHOIC3H6O,CVCYCCOC,CCYC2OCO,CCYCCO-T1,IC4H7O,IC3H5OCH2,IC4H7OOCH3,IC4H7OOIC4H7,C4H8-1,C4H71-1,C4H71-2,C4H71-3,C4H71-4,C4H6-1,SC3H5CHO,SC3H5CO,AC3H5OCH2,C4H7O1-4,C4H7O2-1,SC3H5OCH2-1,C4H71-1O2,C4H71-2O2,C4H71-4O2,C4H61-3OOH4,C4H6O1-3OOH4,C4H6O2-1OOH4,C4H71-3OOCH3,C4H72-1OOCH3,C4H8-2,C4H72-2,C4H72-2O2,SC4H8OH-1,SC4H8OH-2,SC4H8OH-3,SC4H8OH-1O2,SC4H8OH-3O2,PQC4H8OS,PQC4H7OHS-3,SQC4H7OHS-4,SQC4H8OS,NC4KET12OH,NC4KET23OH,CH3COCOHCH3,CH3COHCO,CH2COHCHO,C4H71-3OH,C4H72-2OH,"C4H63,1-3OH",CCY(COCC)OH,SQC4H7OHS-4O2,"C4H7O2-1,3OOH",NC4KET13OH-2,C4H6OHOOH1-2-3,SC2H2OH,CH2COHCO,PC4H8OH-1,PC4H8OH-2,PC4H8OH-3,PC4H8OH-4,PC4H8OH-2O2,SQC4H8OP,SQC4H7OHP-4,CY(CCCO)COH,NC4KET21OH,C2H5CHOHCO,C2H4COCH2OH,CH3COCHO,C4H71-1OH,C4H71-4OH,C4H72-1OH,C4H71-2OH,"C4H63,1-2OH","C4H64,2-1OH","C4H63,1-1OH",C4H5OH-13,SQC4H7OHP-4O2,PQC4H7OHS-3O2,NC4KET24OH-1,NC4KET24OH-3,C4H6OHOOH1-4-3,C4H6OHOOH2-2-1,C4H6OHOOH1-3-4,HOCH2COCH2,HOCH2CHO,HOCH2CO,HOCHCHO,CH3COCHOH,IC4H8OH-IT,IC4H8OH-TI,TQJC4H8OH,TQC4H7OHI,IQJC4H8OH,TQC4H8OI,QC4H7OHP,IQC4H8OT,IQC4H7OHT,IC4H7OH,IC4H8OH,CCY(CCOC)OH,CCY(CCO)COH,C2CY(COC)OH,IC3H6OHCHO,CH2COHCH2OOH,TQC4H7OHIO2,TQC4H7OHTO2,TQC4H7OHIQ-I,TQC4H7OHIQ-P,IQC4H7OHTO2,IQC4H8OTQ-I,IQC4H7OHTQ-P,CH2CQCOHQ,IC3H5COHQ,IC3H5Q,COHQCYC(COC),QCYC(CCOC)OH,HOCOCQ(CH3)2,CHOC(CH3)OHCH2Q,CO(CH2OOH)2,C4H6,C4H5-I,C4H5-N,C4H5-2,C4H4,C4H3-I,C4H3-N,C4H2,CHCC(CH2)CHCH2,CH2CHCHCHCCH,CH2CHCHCHO,NC4H5O2,C3H3CH2OOH,C3H3CH2O,C3H3CHO,C2H3CHOHCH2,C2H3CHOHCH2OO,C2H3CHOHCH2O,"C4H51,3OH2",C2H3CHOHCHO,C4H5OH1-4OOH,C4H5OH1-4OOH-2OO,C3H3OHCHO1-2OOH,"C4H5OH1-2,4OOH","C4H5OJ1-2,4OOH",C3H3OH,CDY(COCC)OH,C3H2OHCH2Q,C3H4CH2OH-3O,C3H4OCH2OH,C2H3COCH2Q,C2H3CHOHCH2OOH,C2H3OCHCH2OH,CH2CH2COCH2OH,C2H3COCH2OH,C3H4CH2OH-1OOH,C3H4CH2OH-1O,CH2OC3H4OH,CHOC3H4OH,C4H71-OO3,C4H61-4OOH3,C4H61-OOH3-OO4,C4H61-2OOH34,C4H61-OOH34,C4H61-OOH34-OO2,C4H412-OOH34,C3H3CHO-OOH23,C4H4O-OOH24,CH2CCO,C4H62-OOH14,C4H512-OO4,C4H513-OO2,CYCCCOO-3J,CH2CYCOO-CH2,C2H3COOCH2,CYCOOC-CH2,C4H6O25,C2H3CHOCH2,C4H4O,C4H6O23,CYHEXDN13,CYHEXDN14,C6H8,CYHEXEN-4J,CYPENTN-4MJ,CYPENTN-4M4J,CYPENTN-4M3J,CYPENTN-4MTHNE,C4H612,C4H6-2,H2C4O,NC3H7CHO,NC3H7CO,C3H6CHO-1,C3H6CHO-2,C3H6CHO-3,C2H5COCH3,C2H5COCH2,CH2CH2COCH3,CH3CHCOCH3,C2H3COCH3,CH3CHOOCOCH3,CH2CHOOHCOCH3,C2H5CHCO,NC5CYCPER24,NC5CYCPER31,IC4H6Q2-II,C5H10-1,C5H10-2,C5H81-3,C5H91-3,C5H91-4,C5H91-5,C5H92-4,C5H92-5,C5H9O1-3,C5H9O2-4,BC5H10,CC5H10,CC5H9-A,CC5H9-B,AC5H9O-C,CC5H9O-B,AC5H10,AC5H9-A2,AC5H9-C,AC5H9-D,B2E2M1OJ,B13DE2M,B13DE2MJ,B12DE3M,B2E3M1OJ,TC4H8CHO,O2C4H8CHO,O2HC4H8CO,C6H10D24,C6H101-5,C6H9-A,C5D2Y1-1R,C3Y1-3OR,C4Y1-3OR,C6D2Y1,C6D2Y1-1R,H15DE25DM,H15DE25DM-S,H15DE25DM-A,H15DE25DM-AO,H15DE25DM-SO,H15DE2M-T,IC4H7CHO,"C8H141-5,3-4","C8H131-5,3-4,TA","C6H101-3,3","C8H131-5,3-4,TAO","C8H141-5,3","C8H131-5,3,TA","C8H131-5,3,SA","C8H131-5,3,PA","C8H131-5,3,TAO","C8H131-5,3,SAO","C8H131-5,3,PAO","C7H111-5,3,6P",C8H142-6,"C8H132-6,SA","C8H132-6,PA","C8H132-6,SAO","C8H132-6,PAO","C7H111-5,1P",L-C6H4,C-C6H4,C6H3,C6H2,C6H6,FULVENE,C6H5,C6H5OO,C6H5OOH,C6H5OH,C6H5O,C6H4OH,OC6H4OH,O-C6H4O2,P-C6H4O2,O-OC6H5OJ,P-OC6H5OJ,P-C6H3O2,C5H6,C5H5,C5H6-L,C#CCVCCJ,C5H7,CVCCJCVC,CVCCVCCJ,CVCCJCVCOH,CVCCVCCOH,C5H5OH,C5H5O,C5H4OH,C5H4O,C5H3O,CJVCCVCCVO,CVCCVCCJVO,CJVCCVO,HOCVCCVO,HOCVCCJVO,OC5H7O,OC4H6O,OC4H5O,O2CCHOOJ,C7H6,C7H5,O-O2C6H4CH3,OC6H4CH2,C6H5CHOOCH3,C6H5CH2CH2OO,C14H12O,IND,C10H9,C10H10,C5H5CH3,C9H7,C9H6O,NAPH,NAPH-,NAPHV,NAPHO,FLUORENE,C14H10,C16H10
800,106396.05161164668,9.60377672033905e-06,9.200000000000001e-05,800.0,-6.1846792538713074e-30,-1.9317565605350783e-41,0.9157114435508722,4.7944850104036996e-08,2.738133124555223e-13,0.06807955360814778,6.018201858601392e-14,1.0562841236345257e-05,6.966045304596462e-12,1.9655584550227767e-25,6.539535863333771e-07,4.3275876662446055e-08,2.5782574603356103e-06,1.211015205759891e-09,8.834916999621244e-18,4.33781232848148e-07,9.023241583606922e-10,1.9716103386026272e-19,1.5526720586001238e-20,5.483851190840891e-28,3.971467522784215e-25,2.134658223433395e-24,5.854233112976318e-11,4.171623962339447e-09,5.776732143097027e-27,6.453386032039125e-09,7.464521087820481e-13,3.5523729756576934e-17,3.6842149418521805e-06,8.894892305284444e-14,2.7275709200760196e-21,6.018558124778861e-14,4.318419568456009e-19,1.1741226773914601e-14,5.178632864932751e-19,6.804909173672956e-20,6.083805818946009e-10,1.0390072005916474e-09,2.6147474053134297e-19,4.943865574949862e-10,2.342603112337897e-13,3.696855574837947e-14,2.6894339348529134e-12,1.3595696680911284e-06,8.590775201838807e-15,5.622355038248165e-09,1.901260536173678e-26,1.6462012847677e-14,1.0583819876849092e-09,2.7240478236168883e-09,1.3447366093608385e-21,2.9895922303021425e-21,8.585780077414006e-15,5.273524344156989e-19,1.4554061864389262e-16,6.644397638855955e-18,2.382996202623545e-23,3.4923045338532636e-18,4.903892923483113e-10,1.1549355486494733e-23,2.032692053854835e-06,6.251256513758739e-14,4.47813825140796e-12,7.74799939198353e-14,4.7024097378800335e-17,1.0342472137671277e-06,1.612895279852207e-18,2.9697813985105236e-07,8.982325097969213e-17,4.1648410484736026e-16,3.456132410909155e-14,7.682427616093592e-12,1.954940949223973e-18,5.81946504920316e-13,2.114797157205557e-20,5.5664175440309065e-25,1.5586405914740333e-19,7.721178786086012e-22,5.926301376339279e-22,1.2099404245615113e-20,4.903453701334019e-24,2.084080119707662e-24,4.714415895221471e-33,4.498978357064296e-29,6.393710777475166e-17,6.951822043987538e-27,5.480030161107434e-21,4.0100942499160654e-09,3.782471508251785e-12,3.056465788883138e-13,2.4614825747396615e-15,3.7531488401507404e-12,1.6075695619301953e-13,2.5326687292531133e-11,7.082558046313777e-15,1.6992669932221012e-15,6.526675976368875e-16,4.630352393085798e-14,1.134174599683482e-14,7.308707474504006e-15,1.8583702868208134e-10,2.585972814385469e-14,1.1058263044279049e-13,1.4810927158603351e-18,0.0,2.243188252849149e-14,0.0,1.4209326834786197e-05,2.0065841508189263e-20,3.1476853977559345e-10,0.01615546101721205,6.21452223467361e-08,9.193143636517232e-14,1.137914050383205e-13,4.829714498103918e-09,2.3448662261204886e-12,4.88219466420524e-08,1.271065791720254e-14,9.008432351421941e-15,1.0183978353320714e-12,1.0740660749728384e-11,3.2167742213428703e-10,4.830680021311371e-08,7.771117354238018e-15,2.274076833992632e-15,1.5509707792934635e-23,7.971191567168171e-26,1.7943235468389994e-18,1.8233530245724748e-32,1.5758248793188835e-21,4.151114860148624e-18,1.4839006688023769e-16,9.839742066193233e-17,1.4187079869129588e-14,4.62015140788337e-15,9.09484814417739e-15,5.955448411054727e-12,1.701330865027143e-17,6.67074927132375e-12,4.617910546054663e-19,1.686636047235147e-20,9.374983329364137e-09,2.1460244650370072e-08,7.731484468323796e-18,7.503192645959042e-13,3.8231771264700076e-14,2.9926967861126555e-12,1.2033972754723603e-18,2.1062539051207872e-19,4.211088352335031e-06,4.512442198921808e-07,1.8757096380365547e-10,4.171352506995033e-11,4.744293773664573e-20,2.7908483797754264e-14,7.166234073318371e-07,1.054174214202149e-16,9.706951669039962e-07,7.174404274805408e-18,2.8589809358775454e-15,5.041691462582386e-10,3.233646604229497e-16,4.853769224901285e-12,4.366353515172387e-23,1.1688512185608609e-20,1.6978654554284589e-15,1.7036419588076467e-11,2.5547565994418733e-19,2.5290403241202103e-14,3.448272037996268e-20,4.677089989402934e-18,4.908081457566649e-19,6.904882071426521e-16,9.764704716850976e-16,5.336898576384292e-15,4.053645997239331e-08,5.789676904221774e-08,2.5149569323170426e-11,1.6351156838645662e-07,2.694275810250405e-16,7.949770926664094e-18,3.8060353172674025e-19,1.5473583001840595e-15,2.31052405744441e-15,6.183694742634559e-15,1.7497176098766951e-19,3.600455980551483e-21,8.541510414309325e-23,2.1653695456501732e-19,1.5099281692384814e-12,2.4113168856390348e-12,8.689838904419117e-10,1.6122094158445442e-10,1.0904477638302694e-09,4.36847158065697e-11,3.6664621493961516e-16,1.528175109261775e-16,1.5649374340880493e-16,9.113610394469529e-20,2.460234744158896e-15,6.059604801702317e-16,7.934441004330684e-14,1.2383327333545425e-15,1.7394042219588866e-15,1.3894039540494931e-19,2.7494147584283757e-21,3.7045354472457384e-17,8.230741283312103e-20,1.0798378001055095e-11,5.819561243699603e-13,6.3024335728983526e-15,4.0748132166857216e-24,3.0367840336764763e-22,1.5712713185703984e-08,6.739426930891268e-11,3.4684037728275836e-12,1.1260613477115633e-20,2.7289591444981405e-17,1.8186653578983614e-15,5.380204511216727e-10,2.953914639721509e-12,2.611228732140034e-17,1.3534209335050198e-13,4.811810084279454e-08,1.9890749401425013e-16,1.1316336031011567e-22,1.0935291508029577e-17,1.074124704176929e-25,8.845266478761574e-12,2.6445590869554834e-14,2.9451559213032174e-15,9.392318176059858e-17,1.4897210909635107e-18,2.7340704724461857e-09,2.0155179943077848e-14,9.351062804452919e-16,2.1312940474612604e-18,2.849753084455198e-14,4.084292122166546e-17,2.923728700759103e-21,5.272431430259195e-16,3.874996407725779e-18,1.5170684029998386e-14,1.3218241348680359e-15,1.0216623836763782e-17,4.304746893243117e-07,6.356590562259907e-11,6.753359316784613e-18,8.188370291458507e-13,3.9324981314399955e-13,1.2305914759807729e-19,6.397690150764312e-19,2.251115033227221e-30,7.30470579949851e-21,2.109928377201363e-23,1.6396542664016343e-12,2.909985765257672e-18,1.0184783889514343e-09,6.739922188164752e-18,3.429917558094883e-17,1.0406447391812535e-15,2.0246007090923826e-19,7.596818493856908e-07,2.4237431585612217e-18,5.254095490331636e-18,5.996916585845849e-12,4.62602683559337e-16,-1.8582262167826994e-30,3.332831458298299e-11,1.3231669447174735e-19,5.2865471071927e-21,8.201829137273798e-19,4.907071026376489e-20,2.2143770758174854e-20,1.5115410852101738e-15,3.223152339123879e-15,1.6058672010811346e-15,3.0902852164232345e-21,2.0560072300160898e-23,4.3057279889568165e-20,1.1936971044656744e-16,1.0658224250503197e-16,6.774947047100201e-07,9.063123243111733e-18,5.624043100836975e-15,7.518802054944354e-17,6.853094176437227e-20,1.9432919896919582e-16,6.955058414591391e-16,1.6893006617059185e-15,1.6893212676900803e-21,7.536096297068475e-19,3.876990613565751e-19,4.4513614909414556e-21,2.1141076503631194e-17,5.136912335107627e-17,1.2285356187936812e-24,8.115351442827085e-20,3.745165560190514e-15,1.2283128131597507e-11,1.8966909848278975e-11,5.225861552624461e-16,2.0756436698030188e-11,6.6814383131586565e-19,4.373767584065322e-24,3.1978776332847167e-17,4.139280010383051e-20,4.952770001247768e-22,4.905385094696036e-24,1.5910861832765386e-20,2.888308836762437e-17,4.8043654035360174e-21,2.2786959415782848e-20,1.476404410127228e-15,4.288658328725084e-21,4.709357603039984e-19,5.088111102997188e-12,4.48952351442445e-17,3.9150690400434484e-30,3.587125509862426e-23,1.1992872949230008e-12,1.7995874147364047e-11,1.1250589184500928e-15,1.0726702055688803e-11,7.808737851091513e-12,1.353736238453778e-16,9.81923103974606e-16,1.2321782918928169e-16,4.9264393867224985e-14,6.431741513915518e-19,1.624499079155498e-18,8.252715523845187e-18,8.573108152793871e-18,1.5979948595904459e-18,1.812062500433687e-19,1.1735124303990535e-19,4.435305715185562e-13,2.6286777689380024e-12,7.189681502871338e-24,1.2030026082297452e-12,3.955434564604646e-20,1.9308283667458405e-16,9.714324591786329e-17,3.183434211911362e-16,1.2875888177179035e-21,6.000112552135783e-16,2.4000876519682382e-20,2.763212432782859e-22,2.269820973490233e-20,3.087036500427548e-19,4.994208168902106e-12,9.806404460212133e-20,3.0423166426311206e-13,3.527999567905914e-14,6.190151373320211e-12,1.689422486536412e-14,6.90743686456004e-18,1.0940506312604887e-20,1.0917496976402995e-21,1.1364350195344519e-26,4.0975071447910358e-25,5.883900803779248e-20,8.729257145782127e-26,8.998665637034657e-24,2.1761984372920313e-24,8.137257220253106e-21,4.352316751886776e-24,7.599486320644598e-20,9.28296642625526e-22,9.567491545620656e-20,2.7738637288308486e-17,6.216800638506146e-24,3.5399569806814815e-09,1.0485217341943369e-17,1.2342593012686697e-19,1.4329022436853643e-18,8.215067533077955e-15,1.3939806887330052e-23,3.7902869219247926e-21,3.916309831324296e-18,1.849056583361212e-24,2.420035000738316e-24,2.110593700987619e-21,4.327063264716044e-19,3.254975009499357e-17,3.6091708628465126e-27,1.6949782876771776e-16,9.973171088699746e-19,4.289267718520207e-18,7.625063914747575e-29,9.355181081206103e-14,1.3063642102375867e-19,5.640085915827743e-24,8.123705489634966e-23,1.252570574721568e-21,0.0,2.400277939388862e-28,2.5654167350316594e-14,1.2527453389477886e-16,8.73701999626021e-19,1.7654013029174837e-28,0.0,1.8170037689807731e-19,8.152152711731377e-19,0.0,0.0,8.417119989145498e-18,6.346697137791548e-15,7.025329127243993e-25,0.0,3.29930446949818e-14,9.837426520519232e-20,3.3228182990780105e-23,2.1951931568196183e-22,7.198540560586649e-28,8.100299218914835e-21,1.036175705026174e-26,2.4082052833378225e-27,1.597649250102846e-25,2.5968961509982315e-33,1.1651740621286988e-22,8.131211658734644e-21,7.354413884965947e-20,2.241118379477855e-17,4.030186632130256e-16,5.64510848880017e-20,1.2977588233830834e-23,1.0301607975445741e-22,9.923623406364416e-14,1.91876775024117e-12,2.167203740757734e-11,5.132122942774585e-12,7.5263231195027e-08,9.407906004251672e-08,3.0766956246882136e-11,5.040874894724237e-12,6.260327353070412e-14,2.0774693413057137e-14,8.242230888033975e-13,6.295907206990143e-10,4.556374482520875e-13,4.543125548276423e-14,7.64090601490659e-21,6.509182426493325e-14,4.064174432271598e-23,2.9908077126291066e-20,4.7973222148522055e-17,2.793554568119062e-15,3.94554750304259e-12,8.243055442732741e-16,6.6649153782476085e-19,2.2202062737427967e-14,1.2136961431808415e-10,5.938709935554782e-16,8.100692899073097e-21,2.368638610640765e-12,0.0,0.0,1.6958177192597595e-24,2.3455898402887993e-12,2.3759106370467096e-12,1.374997941599113e-14,1.0084732505200604e-16,6.441197351729496e-14,5.454489885343069e-17,8.347666211881933e-17,3.2178474324277634e-17,8.000402421478155e-26,5.033175779309643e-26,6.931172316493294e-12,2.370355625752062e-12,1.6857095308191286e-16,4.5211945455667555e-17,9.215463982541826e-23,3.717373511986798e-24,3.777487128410906e-11,6.222286666929137e-15,3.301909811498895e-16,7.773398444655515e-18,5.116755108692766e-22,3.236040652100232e-12,1.8448569322416496e-15,6.9202861430118585e-18,2.864922320528947e-22,8.874528409307692e-23,1.3691029488331315e-23,1.2222151899120364e-26,2.584522693427024e-16,7.653319352006747e-06,1.2031754948576958e-12,0.0,1.0942516731531449e-18,1.057575844964037e-25,0.0,0.0,5.797720520459083e-13,1.6805865369709784e-16,2.4128710585390383e-17,7.96375709843648e-23,8.445991518000344e-29,1.5957161573678867e-21,7.983342664100668e-24,6.9226524306751785e-16,5.0234908836554655e-20,8.35167503916032e-18,1.9987409121576432e-33,1.3832634850202722e-15,6.523967799697853e-20,1.45079539053555e-19,1.6454251418047093e-22,5.833221098848576e-38,1.0612714257726213e-32,1.5417780682168893e-29,3.5249552895261497e-25,1.0195231038851485e-15,5.6044521235786995e-19,2.138396614945404e-22,9.75019957100254e-33,1.8223722718131403e-29,3.410438811908443e-26,2.4889024796771877e-24,1.1887691128023487e-24,1.1399602540308667e-28,7.469183570083939e-28,2.0393501996320257e-16,1.2859962818537577e-13,3.415291177454892e-27,3.406441470285148e-24,2.8511838066361707e-34,6.287899511594971e-20,1.1924749629141272e-22,1.1318022498322928e-29,4.3750316906511225e-24,3.9628410259932455e-23,9.431620617611729e-24,3.210181233026837e-30,6.549698560666259e-40,7.71713377123668e-29,2.336055801342794e-09,2.6022086858846307e-13,4.288314600071004e-27,1.9112414672653393e-20,4.7910067779542296e-17,3.561951410755485e-16,9.418987765757505e-16,1.5246253442463917e-16,3.148469192394731e-18,9.465129984254637e-16,2.019986680962754e-21,1.969128904919223e-19,2.5229534994289226e-13,5.779489659576689e-21,2.324823173539157e-21,3.0974337498339296e-18,2.2987865570441277e-21,2.3599165112615516e-16,6.023832876355117e-23,2.9683211287052627e-14,2.4121544808264034e-44,5.368967144165666e-52,4.472048440650726e-52,5.464628047018386e-24,2.810291102518707e-26,1.3348929161759498e-56,2.115280109341638e-37,0.0,0.0,0.0,1.113465923633356e-18,3.035859081526315e-22,2.546221055717351e-18,4.915422848074252e-14,4.522272550944465e-22,9.287563163986746e-21,4.0397864759083533e-19,6.225748315457866e-31,6.225748355458931e-31,3.234022485510599e-25,1.5697663153662137e-31,5.2564626305134465e-30,2.4555059142802814e-40
