 geometry
      1          6           0       -1.835723   -0.703973   -0.445421
      2          1           0       -1.982270    0.089968   -1.169524
      3          1           0       -2.507338   -1.551916   -0.503948
      4          6           0       -0.889066   -0.640444    0.487258
      5          1           0       -0.791876   -1.461682    1.194127
      6          6           0        0.091901    0.474884    0.657638
      7          1           0        1.119693    0.054658    0.509344
      8          1           0        0.121278    0.781255    1.708886
      9          6           0       -0.073932    1.670873   -0.262180
     10          1           0       -1.039305    2.157165   -0.099458
     11          1           0        0.713005    2.403004   -0.078904
     12          1           0       -0.015441    1.375007   -1.312088
     13          8           0        2.208403   -0.765992   -0.290252
     14          1           0        1.562945   -1.232030   -0.848717
