 gradient
      1        6           0.000110925    0.000100747   -0.000082735
      2        1           0.000039244   -0.000054158   -0.000074573
      3        1          -0.000024661    0.000032828    0.000084549
      4        6           0.000695183    0.000278944    0.000330659
      5        1          -0.000001746    0.000063353    0.000064784
      6        6          -0.000032894   -0.001162368   -0.001624195
      7        1           0.001606233   -0.001637741   -0.001981356
      8        1           0.001293113   -0.000567822   -0.000179149
      9        6           0.000764660   -0.000431445    0.000106041
     10        1           0.000035675   -0.000090877    0.000161943
     11        1           0.000039391   -0.000027762    0.000027436
     12        1          -0.000033000    0.000046983   -0.000009298
     13        8          -0.004736311    0.003514227    0.003212975
     14        1           0.000244187   -0.000064908   -0.000037081
