 geometry
      1          6           0       -1.835261   -0.703675   -0.445295
      2          1           0       -1.981234    0.091989   -1.167547
      3          1           0       -2.508356   -1.550456   -0.502710
      4          6           0       -0.888197   -0.640421    0.488095
      5          1           0       -0.790287   -1.460653    1.195805
      6          6           0        0.096832    0.469184    0.650152
      7          1           0        1.135347    0.022570    0.453863
      8          1           0        0.169296    0.760942    1.702892
      9          6           0       -0.071686    1.669605   -0.261652
     10          1           0       -1.037009    2.154839   -0.092066
     11          1           0        0.715741    2.401481   -0.080163
     12          1           0       -0.019380    1.376597   -1.312624
     13          8           0        2.197196   -0.757546   -0.282308
     14          1           0        1.573125   -1.236764   -0.852437
