 geometry
      1          6           0       -1.834922   -0.703209   -0.445344
      2          1           0       -1.980115    0.088736   -1.171599
      3          1           0       -2.509047   -1.549278   -0.499756
      4          6           0       -0.886178   -0.639567    0.489081
      5          1           0       -0.790752   -1.458765    1.197598
      6          6           0        0.097333    0.465346    0.645073
      7          1           0        1.186309   -0.032140    0.384937
      8          1           0        0.215393    0.740883    1.696742
      9          6           0       -0.069516    1.668340   -0.261395
     10          1           0       -1.035597    2.151631   -0.085907
     11          1           0        0.717328    2.399977   -0.078681
     12          1           0       -0.020297    1.378686   -1.312914
     13          8           0        2.186649   -0.749661   -0.275068
     14          1           0        1.581539   -1.239293   -0.854054
