 geometry
      1          6           0       -1.834857   -0.703119   -0.445628
      2          1           0       -1.979784    0.088293   -1.172348
      3          1           0       -2.509436   -1.548810   -0.498796
      4          6           0       -0.884813   -0.639103    0.489564
      5          1           0       -0.790628   -1.457823    1.198542
      6          6           0        0.095155    0.464861    0.643983
      7          1           0        1.231330   -0.068003    0.348817
      8          1           0        0.233702    0.732789    1.694461
      9          6           0       -0.068534    1.667770   -0.261347
     10          1           0       -1.035209    2.150551   -0.084033
     11          1           0        0.717790    2.399728   -0.078494
     12          1           0       -0.020753    1.379109   -1.313096
     13          8           0        2.182190   -0.746462   -0.272179
     14          1           0        1.585707   -1.240205   -0.854483
