 gradient
      1        6          -0.000083781   -0.000163372   -0.000177240
      2        1          -0.000045520    0.000014602    0.000022334
      3        1           0.000044595   -0.000052142   -0.000067108
      4        6          -0.000118838   -0.000050682   -0.000335195
      5        1           0.000003760   -0.000034394   -0.000057354
      6        6          -0.002443316    0.002545315    0.003318547
      7        1          -0.000241483    0.000811006    0.001672886
      8        1          -0.001565714    0.000650998    0.000186413
      9        6          -0.000745169    0.000422510   -0.000267446
     10        1          -0.000083043    0.000064726   -0.000286282
     11        1          -0.000102692    0.000076744    0.000005437
     12        1           0.000137896   -0.000109887    0.000025513
     13        8           0.005590625   -0.004360691   -0.004197629
     14        1          -0.000347320    0.000185268    0.000157125
