 gradient
      1        6          -0.000109887   -0.000099175   -0.000048099
      2        1          -0.000012455   -0.000011020   -0.000007566
      3        1           0.000012803   -0.000025339   -0.000021930
      4        6          -0.000236431   -0.000025410   -0.000179836
      5        1          -0.000024380   -0.000013584   -0.000021215
      6        6          -0.001011782    0.001216257    0.001542213
      7        1          -0.000265935    0.000589681    0.001017196
      8        1          -0.000864146    0.000362220    0.000097620
      9        6          -0.000472328    0.000275888   -0.000083438
     10        1          -0.000041390    0.000044943   -0.000131666
     11        1          -0.000048756    0.000033561    0.000011955
     12        1           0.000058529   -0.000029466    0.000008380
     13        8           0.003184011   -0.002401908   -0.002250115
     14        1          -0.000167852    0.000083352    0.000066501
