 gradient
      1        6           0.000124056    0.000238216   -0.000986136
      2        1           0.000075161   -0.000105802   -0.000185130
      3        1          -0.000101032    0.000116292    0.000234271
      4        6           0.004449896    0.001535746    0.001531974
      5        1           0.000026039    0.000242674    0.000245069
      6        6          -0.008058106   -0.000850711   -0.002706158
      7        1           0.012780164   -0.009820767   -0.009611576
      8        1           0.004615486   -0.002045992   -0.000569990
      9        6           0.002972961   -0.001744853    0.000118176
     10        1           0.000091582   -0.000256210    0.000444882
     11        1           0.000111760   -0.000054497    0.000042421
     12        1          -0.000112729    0.000103104   -0.000053747
     13        8          -0.018091537    0.012883828    0.011607977
     14        1           0.001116300   -0.000241027   -0.000112034
