300	8.040501
400	22.736993
500	68.733502
600	217.317185
700	703.371088
800	2292.021054
900	7432.680089
1000	23800.579226
1100	74875.725996
1200	230675.872032
1300	694562.422321
1400	2041652.713601
1500	5855791.229731
1600	16386034.932786
1700	44742846.337815
1800	119261067.655342
1900	310472150.902277
2000	789875756.615129
