300	6.533288
400	17.689191
500	52.074438
600	161.860220
700	517.829423
800	1673.414232
900	5392.799584
1000	17184.466704
1100	53849.274527
1200	165358.046896
1300	496520.083077
1400	1456050.416565
1500	4167541.261413
1600	11640535.960182
1700	31733168.767059
1800	84459946.531875
1900	219582351.243311
2000	557966133.457767
