300	7.662503
400	21.755094
500	65.586342
600	205.464676
700	655.603306
800	2098.972682
900	6673.928289
1000	20933.475755
1100	64491.607359
1200	194616.182212
1300	574310.938051
1400	1655786.656591
1500	4661954.628924
1600	12817689.968644
1700	34419930.372947
1800	90307862.789526
1900	231614847.150852
2000	581002998.807589
