,Temp,time,X_O2
2073,1050.0,7.149628999999999,0.02441611
2085,1050.0,7.2,0.02454548
2097,1050.0,7.284491,0.02477654
2109,1050.0,7.355232000000001,0.02497486
2121,1050.0,7.4,0.02510203
2133,1050.0,7.577814999999999,0.02561199
2145,1050.0,7.6,0.02567543
2157,1050.0,7.7408399999999995,0.02606035
2169,1050.0,7.8,0.02622204
2181,1050.0,7.898936999999999,0.0264637
2193,1050.0,7.985794,0.02667586
2205,1050.0,8.0,0.02671056
2217,1050.0,8.081721,0.02687734
2229,1050.0,8.15363,0.0270241
2241,1050.0,8.2,0.02711873
2253,1050.0,8.4,0.02743074
2265,1050.0,8.573436000000001,0.0276082
2277,1050.0,8.6,0.02763538
2289,1050.0,8.8,0.02772503
2301,1050.0,8.976133,0.02769892
2313,1050.0,9.0,0.02769538
2325,1050.0,9.162604,0.02757404
2337,1050.0,9.2,0.02754613
2349,1050.0,9.379437,0.02730997
2361,1050.0,9.4,0.02728291
2373,1050.0,9.6,0.0269202
2385,1050.0,9.8,0.02648484
2397,1050.0,10.0,0.02601778
2409,1050.0,10.2,0.02557129
2421,1050.0,10.4,0.02519955
2433,1050.0,10.6,0.02494561
2445,1050.0,10.8,0.02483114
2457,1050.0,11.0,0.02485436
2469,1050.0,11.2,0.02499519
2481,1050.0,11.4,0.02522346
2493,1050.0,11.6,0.02550611
2505,1050.0,11.8,0.02581194
2517,1050.0,12.0,0.0261139
2529,1050.0,12.2,0.02638983
2541,1050.0,12.4,0.02662235
2553,1050.0,12.6,0.02679848
2565,1050.0,12.8,0.02690926
2577,1050.0,13.0,0.02694952
2589,1050.0,13.2,0.02691802
2601,1050.0,13.4,0.02681783
2613,1050.0,13.6,0.02665693
2625,1050.0,13.8,0.02644875
2637,1050.0,14.0,0.02621209
2649,1050.0,14.2,0.02597004
2661,1050.0,14.4,0.02574735
2673,1050.0,14.5893,0.02557649
2685,1050.0,14.6,0.02556683
2697,1050.0,14.79074,0.02545113
2709,1050.0,14.8,0.02544551
2721,1050.0,15.0,0.02539216
2733,1050.0,15.2,0.02540666
2745,1050.0,15.4,0.02548127
2757,1050.0,15.6,0.025603
2769,1050.0,15.8,0.02575611
2781,1050.0,16.0,0.02592429
2793,1050.0,16.2,0.02609216
2805,1050.0,16.4,0.02624624
2817,1050.0,16.6,0.02637548
2829,1050.0,16.8,0.02647144
2841,1050.0,17.0,0.02652851
2853,1050.0,17.2,0.02654396
2865,1050.0,17.4,0.026518
2877,1050.0,17.6,0.02645394
2889,1050.0,17.8,0.02635808
2901,1050.0,18.0,0.02623952
2913,1050.0,18.2,0.02610956
2925,1050.0,18.36465,0.02600347
2937,1050.0,18.4,0.02598069
2949,1050.0,18.531589999999998,0.02590472
2961,1050.0,18.6,0.02586523
2973,1050.0,18.70575,0.0258169
2985,1050.0,18.8,0.02577383
2997,1050.0,19.0,0.02571412
3009,1050.0,19.15997,0.02569478
3021,1050.0,19.2,0.02568994
3033,1050.0,19.38554,0.02570028
3045,1050.0,19.4,0.02570109
3057,1050.0,19.52692,0.02572823
3069,1050.0,19.6,0.02574386
3081,1050.0,19.8,0.02581183
3093,1050.0,19.96627,0.02588255
3105,1050.0,20.0,0.0258969
