,Temp,time,X_O2
1246,1075.0,1.04932,0.0282786
1258,1075.0,1.065682,0.0276178
1270,1075.0,1.082044,0.02694735
1282,1075.0,1.098406,0.02627344
1294,1075.0,1.1147690000000001,0.0255995
1306,1075.0,1.1311309999999999,0.02493993
1318,1075.0,1.147493,0.02428189
1330,1075.0,1.1638549999999999,0.02365026
1342,1075.0,1.180217,0.02304345
1354,1075.0,1.19658,0.02246863
1366,1075.0,1.2,0.02235016
1378,1075.0,1.2168379999999999,0.02180634
1390,1075.0,1.2332,0.02130838
1402,1075.0,1.249562,0.02084263
1414,1075.0,1.265924,0.02041412
1426,1075.0,1.282286,0.02003072
1438,1075.0,1.298649,0.01968094
1450,1075.0,1.3150110000000002,0.01940003
1462,1075.0,1.331373,0.01911912
1474,1075.0,1.3477350000000001,0.01883821
1486,1075.0,1.364097,0.01859222
1498,1075.0,1.380459,0.01840423
1510,1075.0,1.396822,0.01821622
1522,1075.0,1.4,0.01817971
1534,1075.0,1.41708,0.01804701
1546,1075.0,1.433442,0.01791989
1558,1075.0,1.449804,0.0178199
1570,1075.0,1.466166,0.01773833
1582,1075.0,1.482528,0.01767822
1594,1075.0,1.498891,0.01763026
1606,1075.0,1.515253,0.01760521
1618,1075.0,1.531615,0.01758541
1630,1075.0,1.547977,0.01758952
1642,1075.0,1.564339,0.01759861
1654,1075.0,1.580702,0.01762669
1666,1075.0,1.597064,0.01765476
1678,1075.0,1.6,0.0176598
1690,1075.0,1.616543,0.0177193
1702,1075.0,1.633684,0.01778095
1714,1075.0,1.8,0.01864686
1726,1075.0,2.0,0.0200816
1738,1075.0,2.2,0.02154542
1750,1075.0,2.4,0.0228811
1762,1075.0,2.6,0.02402335
1774,1075.0,2.8,0.0249404
1786,1075.0,3.0,0.02561451
1798,1075.0,3.2,0.02603512
1810,1075.0,3.4,0.02619689
1822,1075.0,3.6,0.02610102
1834,1075.0,3.8,0.02576081
1846,1075.0,4.0,0.02521217
1858,1075.0,4.2,0.02452629
1870,1075.0,4.4,0.02381367
1882,1075.0,4.6,0.02320368
1894,1075.0,4.8,0.02280074
1906,1075.0,5.0,0.02264698
1918,1075.0,5.2,0.02271953
1930,1075.0,5.4,0.02295632
1942,1075.0,5.6,0.02328516
1954,1075.0,5.8,0.02364169
1966,1075.0,6.0,0.0239758
1978,1075.0,6.181816,0.02422696
1990,1075.0,6.2,0.02425208
2002,1075.0,6.4,0.02444806
2014,1075.0,6.6,0.02455268
2026,1075.0,6.7640720000000005,0.02456298
2038,1075.0,6.8,0.02456524
2050,1075.0,6.904348,0.02452847
2062,1075.0,7.0,0.02449476
2074,1075.0,7.149628999999999,0.02439342
2086,1075.0,7.2,0.0243593
2098,1075.0,7.284491,0.02428531
2110,1075.0,7.355232000000001,0.02422336
2122,1075.0,7.4,0.02418416
2134,1075.0,7.577814999999999,0.02401925
2146,1075.0,7.6,0.02399867
2158,1075.0,7.7408399999999995,0.02388088
2170,1075.0,7.8,0.0238314
2182,1075.0,7.898936999999999,0.02376891
2194,1075.0,7.985794,0.02371405
2206,1075.0,8.0,0.02370508
2218,1075.0,8.081721,0.02367558
2230,1075.0,8.15363,0.02364962
2242,1075.0,8.2,0.02363288
2254,1075.0,8.4,0.02361718
2266,1075.0,8.573436000000001,0.02364655
2278,1075.0,8.6,0.02365105
2290,1075.0,8.8,0.02372135
2302,1075.0,8.976133,0.02380132
2314,1075.0,9.0,0.02381216
2326,1075.0,9.162604,0.02388986
2338,1075.0,9.2,0.02390773
2350,1075.0,9.379437,0.0239856
2362,1075.0,9.4,0.02399452
2374,1075.0,9.6,0.02406245
2386,1075.0,9.8,0.02410539
2398,1075.0,10.0,0.02412128
2410,1075.0,10.2,0.0241118
2422,1075.0,10.4,0.02408169
2434,1075.0,10.6,0.02403789
2446,1075.0,10.8,0.02398833
2458,1075.0,11.0,0.02394075
2470,1075.0,11.2,0.02390158
2482,1075.0,11.4,0.02387514
2494,1075.0,11.6,0.02386328
2506,1075.0,11.8,0.02386548
2518,1075.0,12.0,0.02387929
2530,1075.0,12.2,0.02390102
2542,1075.0,12.4,0.02392646
2554,1075.0,12.6,0.02395157
2566,1075.0,12.8,0.02397296
2578,1075.0,13.0,0.02398827
2590,1075.0,13.2,0.02399632
2602,1075.0,13.4,0.02399705
2614,1075.0,13.6,0.02399143
2626,1075.0,13.8,0.02398115
2638,1075.0,14.0,0.02396829
2650,1075.0,14.2,0.02395502
2662,1075.0,14.4,0.02394322
2674,1075.0,14.5893,0.02393481
2686,1075.0,14.6,0.02393433
2698,1075.0,14.79074,0.02392939
2710,1075.0,14.8,0.02392915
2722,1075.0,15.0,0.02392785
2734,1075.0,15.2,0.02393004
2746,1075.0,15.4,0.02393489
2758,1075.0,15.6,0.02394134
2770,1075.0,15.8,0.02394827
2782,1075.0,16.0,0.02395464
2794,1075.0,16.2,0.02395967
2806,1075.0,16.4,0.02396286
2818,1075.0,16.6,0.02396404
2830,1075.0,16.8,0.02396334
2842,1075.0,17.0,0.02396114
2854,1075.0,17.2,0.02395796
2866,1075.0,17.4,0.02395438
2878,1075.0,17.6,0.02395095
2890,1075.0,17.8,0.02394813
2902,1075.0,18.0,0.02394621
2914,1075.0,18.2,0.02394534
2926,1075.0,18.36465,0.02394545
2938,1075.0,18.4,0.02394547
2950,1075.0,18.531589999999998,0.02394611
2962,1075.0,18.6,0.02394644
2974,1075.0,18.70575,0.02394726
2986,1075.0,18.8,0.02394799
2998,1075.0,19.0,0.02394982
3010,1075.0,19.15997,0.02395128
3022,1075.0,19.2,0.02395164
3034,1075.0,19.38554,0.02395309
3046,1075.0,19.4,0.0239532
3058,1075.0,19.52692,0.02395391
3070,1075.0,19.6,0.02395432
3082,1075.0,19.8,0.02395491
3094,1075.0,19.96627,0.02395496
3106,1075.0,20.0,0.02395497
