,Temp,time,X_O2
19,1000.0,4.740879e-11,0.045
31,1000.0,2.1485680000000002e-08,0.045
43,1000.0,2.263136e-07,0.045
55,1000.0,5.464206e-07,0.045
67,1000.0,8.345169e-07,0.045
79,1000.0,1.6333430000000002e-06,0.045
91,1000.0,2.370466e-06,0.045
103,1000.0,3.401282e-06,0.045
115,1000.0,4.893705e-06,0.045
127,1000.0,6.535586e-06,0.045
139,1000.0,1.065285e-05,0.045
151,1000.0,1.4392029999999999e-05,0.04499999
163,1000.0,1.81312e-05,0.04499999
175,1000.0,2.217719e-05,0.04499999
187,1000.0,3.687608e-05,0.04499998
199,1000.0,5.291292e-05,0.04499998
211,1000.0,6.593732e-05,0.04499997
223,1000.0,0.0001157743,0.04499995
235,1000.0,0.0002636055,0.04499988
247,1000.0,0.0005252218,0.04499975
259,1000.0,0.0009961312,0.0449995
271,1000.0,0.0016057329999999998,0.04499915
283,1000.0,0.002215335,0.04499877
295,1000.0,0.002760784,0.04499842
307,1000.0,0.0032545609999999996,0.0449981
319,1000.0,0.0037483390000000003,0.04499777
331,1000.0,0.004493155,0.04499726
343,1000.0,0.005163221,0.04499679
355,1000.0,0.005775853,0.04499635
367,1000.0,0.007047446999999999,0.04499544
379,1000.0,0.008768751,0.04499417
391,1000.0,0.01025345,0.04499305
403,1000.0,0.0116168,0.044992
415,1000.0,0.0165493,0.04498809
427,1000.0,0.02577943,0.04498031
439,1000.0,0.03240023,0.04497444
451,1000.0,0.04352622,0.04496415
463,1000.0,0.05957822,0.04494854
475,1000.0,0.0713146,0.04493667
487,1000.0,0.08102384,0.0449266
499,1000.0,0.08955453,0.04491759
511,1000.0,0.09808522,0.04490843
523,1000.0,0.1057628,0.04490008
535,1000.0,0.1134405,0.04489163
547,1000.0,0.1211181,0.04488308
559,1000.0,0.131872,0.04487095
571,1000.0,0.1429498,0.04485829
583,1000.0,0.1530291,0.04484662
595,1000.0,0.1596396,0.0448389
607,1000.0,0.1661809,0.04483121
619,1000.0,0.1727222,0.04482347
631,1000.0,0.1912882,0.04480125
643,1000.0,0.2,0.04479069
655,1000.0,0.2223479,0.04476329
667,1000.0,0.2412369,0.04473978
679,1000.0,0.2582621,0.04471835
691,1000.0,0.2807826,0.04468966
703,1000.0,0.3064233,0.04465657
715,1000.0,0.3320641,0.04462307
727,1000.0,0.3577049,0.0445892
739,1000.0,0.3833457,0.04455499
751,1000.0,0.4,0.04453261
763,1000.0,0.4208565,0.0445044
775,1000.0,0.4357864,0.0444841
787,1000.0,0.4480503,0.04446735
799,1000.0,0.4603142,0.04445055
811,1000.0,0.4725781,0.0444337
823,1000.0,0.484842,0.04441679
835,1000.0,0.4971059,0.04439983
847,1000.0,0.5134695,0.04437713
859,1000.0,0.5282172,0.0443566
871,1000.0,0.5399487,0.04434022
883,1000.0,0.5611773,0.04431048
895,1000.0,0.5846405,0.04427747
907,1000.0,0.6,0.04425579
919,1000.0,0.6237457,0.04422216
931,1000.0,0.6472089,0.0441888
943,1000.0,0.6693313,0.04415725
955,1000.0,0.6904481,0.04412704
967,1000.0,0.708133,0.04410167
979,1000.0,0.7204718,0.04408394
991,1000.0,0.7316941,0.04406779
1003,1000.0,0.7429165,0.04405162
1015,1000.0,0.7541388,0.04403543
1027,1000.0,0.7653612,0.04401922
1039,1000.0,0.7765835,0.04400299
1051,1000.0,0.7878059,0.04398674
1063,1000.0,0.8,0.04396906
1075,1000.0,0.8198163,0.04394029
1087,1000.0,0.8379965,0.04391385
1099,1000.0,0.8561767,0.04388736
1111,1000.0,0.874357,0.04386083
1123,1000.0,0.8925372,0.04383427
1135,1000.0,0.9106308,0.04380779
1147,1000.0,0.926993,0.04378382
1159,1000.0,0.9433552,0.04375982
1171,1000.0,0.9597174,0.04373579
1183,1000.0,0.9760796,0.04371173
1195,1000.0,0.9924418,0.04368765
1207,1000.0,1.0,0.04367652
1219,1000.0,1.0165950000000001,0.04365206
1231,1000.0,1.032958,0.04362792
1243,1000.0,1.04932,0.04360376
1255,1000.0,1.065682,0.04357958
1267,1000.0,1.082044,0.04355537
1279,1000.0,1.098406,0.04353114
1291,1000.0,1.1147690000000001,0.0435069
1303,1000.0,1.1311309999999999,0.04348263
1315,1000.0,1.147493,0.04345835
1327,1000.0,1.1638549999999999,0.04343405
1339,1000.0,1.180217,0.04340973
1351,1000.0,1.19658,0.04338539
1363,1000.0,1.2,0.0433803
1375,1000.0,1.2168379999999999,0.04335524
1387,1000.0,1.2332,0.04333086
1399,1000.0,1.249562,0.04330647
1411,1000.0,1.265924,0.04328207
1423,1000.0,1.282286,0.04325765
1435,1000.0,1.298649,0.04323322
1447,1000.0,1.3150110000000002,0.04320877
1459,1000.0,1.331373,0.04318431
1471,1000.0,1.3477350000000001,0.04315983
1483,1000.0,1.364097,0.04313534
1495,1000.0,1.380459,0.04311084
1507,1000.0,1.396822,0.04308633
1519,1000.0,1.4,0.04308156
1531,1000.0,1.41708,0.04305596
1543,1000.0,1.433442,0.04303142
1555,1000.0,1.449804,0.04300687
1567,1000.0,1.466166,0.0429823
1579,1000.0,1.482528,0.04295773
1591,1000.0,1.498891,0.04293314
1603,1000.0,1.515253,0.04290855
1615,1000.0,1.531615,0.04288394
1627,1000.0,1.547977,0.04285932
1639,1000.0,1.564339,0.0428347
1651,1000.0,1.580702,0.04281006
1663,1000.0,1.597064,0.04278541
1675,1000.0,1.6,0.04278099
1687,1000.0,1.616543,0.04275606
1699,1000.0,1.633684,0.04273021
1711,1000.0,1.8,0.04247897
1723,1000.0,2.0,0.04217576
1735,1000.0,2.2,0.04187147
1747,1000.0,2.4,0.0415661
1759,1000.0,2.6,0.04125954
1771,1000.0,2.8,0.0409516
1783,1000.0,3.0,0.04064195
1795,1000.0,3.2,0.04033015
1807,1000.0,3.4,0.04001561
1819,1000.0,3.6,0.03969755
1831,1000.0,3.8,0.03937501
1843,1000.0,4.0,0.03904676
1855,1000.0,4.2,0.03871126
1867,1000.0,4.4,0.03836656
1879,1000.0,4.6,0.03801018
1891,1000.0,4.8,0.03763894
1903,1000.0,5.0,0.03724869
1915,1000.0,5.2,0.03683397
1927,1000.0,5.4,0.03638741
1939,1000.0,5.6,0.03589894
1951,1000.0,5.8,0.03535441
1963,1000.0,6.0,0.03473357
1975,1000.0,6.181816,0.0340783
1987,1000.0,6.2,0.03400682
1999,1000.0,6.4,0.03313055
2011,1000.0,6.6,0.03204145
2023,1000.0,6.7640720000000005,0.03093061
2035,1000.0,6.8,0.03065582
2047,1000.0,6.904348,0.02978697
2059,1000.0,7.0,0.02889662
2071,1000.0,7.149628999999999,0.02734939
2083,1000.0,7.2,0.02680241
2095,1000.0,7.284491,0.02588536
2107,1000.0,7.355232000000001,0.025145
2119,1000.0,7.4,0.02470224
2131,1000.0,7.577814999999999,0.02325997
