,Temp,time,X_O2
2748,800.0,15.6,0.04498717
2760,800.0,15.8,0.04498717
2772,800.0,16.0,0.04498717
2784,800.0,16.2,0.04498717
2796,800.0,16.4,0.04498717
2808,800.0,16.6,0.04498717
2820,800.0,16.8,0.04498717
2832,800.0,17.0,0.04498717
2844,800.0,17.2,0.04498717
2856,800.0,17.4,0.04498717
2868,800.0,17.6,0.04498717
2880,800.0,17.8,0.04498716
2892,800.0,18.0,0.04498716
2904,800.0,18.2,0.04498716
2916,800.0,18.36465,0.04498716
2928,800.0,18.4,0.04498716
2940,800.0,18.531589999999998,0.04498716
2952,800.0,18.6,0.04498716
2964,800.0,18.70575,0.04498716
2976,800.0,18.8,0.04498716
2988,800.0,19.0,0.04498716
3000,800.0,19.15997,0.04498716
3012,800.0,19.2,0.04498716
3024,800.0,19.38554,0.04498716
3036,800.0,19.4,0.04498716
3048,800.0,19.52692,0.04498716
3060,800.0,19.6,0.04498716
3072,800.0,19.8,0.04498716
3084,800.0,19.96627,0.04498716
3096,800.0,20.0,0.04498716
