,Temp,time,X_O2
18,975.0,4.740879e-11,0.045
30,975.0,2.1485680000000002e-08,0.045
42,975.0,2.263136e-07,0.045
54,975.0,5.464206e-07,0.045
66,975.0,8.345169e-07,0.045
78,975.0,1.6333430000000002e-06,0.045
90,975.0,2.370466e-06,0.045
102,975.0,3.401282e-06,0.045
114,975.0,4.893705e-06,0.045
126,975.0,6.535586e-06,0.045
138,975.0,1.065285e-05,0.045
150,975.0,1.4392029999999999e-05,0.045
162,975.0,1.81312e-05,0.045
174,975.0,2.217719e-05,0.045
186,975.0,3.687608e-05,0.04499999
198,975.0,5.291292e-05,0.04499998
210,975.0,6.593732e-05,0.04499998
222,975.0,0.0001157743,0.04499997
234,975.0,0.0002636055,0.04499993
246,975.0,0.0005252218,0.04499985
258,975.0,0.0009961312,0.0449997
270,975.0,0.0016057329999999998,0.0449995
282,975.0,0.002215335,0.04499928
294,975.0,0.002760784,0.04499908
306,975.0,0.0032545609999999996,0.04499889
318,975.0,0.0037483390000000003,0.0449987
330,975.0,0.004493155,0.04499841
342,975.0,0.005163221,0.04499813
354,975.0,0.005775853,0.04499788
366,975.0,0.007047446999999999,0.04499735
378,975.0,0.008768751,0.04499662
390,975.0,0.01025345,0.04499598
402,975.0,0.0116168,0.04499539
414,975.0,0.0165493,0.04499318
426,975.0,0.02577943,0.04498878
438,975.0,0.03240023,0.04498559
450,975.0,0.04352622,0.04497992
462,975.0,0.05957822,0.04497144
474,975.0,0.0713146,0.04496492
486,975.0,0.08102384,0.04495937
498,975.0,0.08955453,0.04495449
510,975.0,0.09808522,0.04494962
522,975.0,0.1057628,0.04494508
534,975.0,0.1134405,0.04494045
546,975.0,0.1211181,0.04493581
558,975.0,0.131872,0.04492932
570,975.0,0.1429498,0.04492244
582,975.0,0.1530291,0.04491605
594,975.0,0.1596396,0.04491186
606,975.0,0.1661809,0.04490771
618,975.0,0.1727222,0.04490356
630,975.0,0.1912882,0.04489179
642,975.0,0.2,0.04488613
654,975.0,0.2223479,0.04487136
666,975.0,0.2412369,0.04485879
678,975.0,0.2582621,0.04484733
690,975.0,0.2807826,0.04483196
702,975.0,0.3064233,0.04481424
714,975.0,0.3320641,0.04479641
726,975.0,0.3577049,0.04477836
738,975.0,0.3833457,0.04476014
750,975.0,0.4,0.04474826
762,975.0,0.4208565,0.04473325
774,975.0,0.4357864,0.0447225
786,975.0,0.4480503,0.0447136
798,975.0,0.4603142,0.04470471
810,975.0,0.4725781,0.04469578
822,975.0,0.484842,0.04468683
834,975.0,0.4971059,0.04467787
846,975.0,0.5134695,0.04466586
858,975.0,0.5282172,0.04465503
870,975.0,0.5399487,0.04464638
882,975.0,0.5611773,0.04463071
894,975.0,0.5846405,0.04461334
906,975.0,0.6,0.04460195
918,975.0,0.6237457,0.0445842
930,975.0,0.6472089,0.04456667
942,975.0,0.6693313,0.04455013
954,975.0,0.6904481,0.04453435
966,975.0,0.708133,0.04452113
978,975.0,0.7204718,0.04451191
990,975.0,0.7316941,0.04450352
1002,975.0,0.7429165,0.04449513
1014,975.0,0.7541388,0.04448675
1026,975.0,0.7653612,0.04447836
1038,975.0,0.7765835,0.04446997
1050,975.0,0.7878059,0.04446158
1062,975.0,0.8,0.04445247
1074,975.0,0.8198163,0.04443764
1086,975.0,0.8379965,0.04442403
1098,975.0,0.8561767,0.04441042
1110,975.0,0.874357,0.04439681
1122,975.0,0.8925372,0.0443832
1134,975.0,0.9106308,0.04436966
1146,975.0,0.926993,0.04435741
1158,975.0,0.9433552,0.04434516
1170,975.0,0.9597174,0.04433291
1182,975.0,0.9760796,0.04432067
1194,975.0,0.9924418,0.04430842
1206,975.0,1.0,0.04430276
1218,975.0,1.0165950000000001,0.04429045
1230,975.0,1.032958,0.04427831
1242,975.0,1.04932,0.04426617
1254,975.0,1.065682,0.04425404
1266,975.0,1.082044,0.0442419
1278,975.0,1.098406,0.04422976
1290,975.0,1.1147690000000001,0.04421762
1302,975.0,1.1311309999999999,0.04420548
1314,975.0,1.147493,0.04419335
1326,975.0,1.1638549999999999,0.04418122
1338,975.0,1.180217,0.04416918
1350,975.0,1.19658,0.04415715
1362,975.0,1.2,0.04415463
1374,975.0,1.2168379999999999,0.04414235
1386,975.0,1.2332,0.04413042
1398,975.0,1.249562,0.04411849
1410,975.0,1.265924,0.04410656
1422,975.0,1.282286,0.04409463
1434,975.0,1.298649,0.04408269
1446,975.0,1.3150110000000002,0.04407076
1458,975.0,1.331373,0.04405883
1470,975.0,1.3477350000000001,0.0440469
1482,975.0,1.364097,0.0440351
1494,975.0,1.380459,0.0440233
1506,975.0,1.396822,0.0440115
1518,975.0,1.4,0.04400921
1530,975.0,1.41708,0.04399709
1542,975.0,1.433442,0.04398547
1554,975.0,1.449804,0.04397386
1566,975.0,1.466166,0.04396224
1578,975.0,1.482528,0.04395063
1590,975.0,1.498891,0.04393901
1602,975.0,1.515253,0.0439274
1614,975.0,1.531615,0.04391578
1626,975.0,1.547977,0.04390417
1638,975.0,1.564339,0.04389255
1650,975.0,1.580702,0.04388094
1662,975.0,1.597064,0.04386932
1674,975.0,1.6,0.04386724
1686,975.0,1.616543,0.04385582
1698,975.0,1.633684,0.04384399
1710,975.0,1.8,0.04372919
1722,975.0,2.0,0.04359536
1734,975.0,2.2,0.04346592
1746,975.0,2.4,0.04334096
1758,975.0,2.6,0.04322054
1770,975.0,2.8,0.04310466
1782,975.0,3.0,0.04299331
1794,975.0,3.2,0.04288647
1806,975.0,3.4,0.04278407
1818,975.0,3.6,0.04268607
1830,975.0,3.8,0.0425924
1842,975.0,4.0,0.04250298
1854,975.0,4.2,0.04241775
1866,975.0,4.4,0.04233659
1878,975.0,4.6,0.04225943
1890,975.0,4.8,0.04218616
1902,975.0,5.0,0.04211669
1914,975.0,5.2,0.04205089
1926,975.0,5.4,0.04198865
1938,975.0,5.6,0.04192987
1950,975.0,5.8,0.04187442
1962,975.0,6.0,0.04182219
1974,975.0,6.181816,0.04177752
1986,975.0,6.2,0.04177305
1998,975.0,6.4,0.04172688
2010,975.0,6.6,0.04168355
2022,975.0,6.7640720000000005,0.04165024
2034,975.0,6.8,0.04164295
2046,975.0,6.904348,0.04162312
2058,975.0,7.0,0.04160495
2070,975.0,7.149628999999999,0.04157838
2082,975.0,7.2,0.04156944
2094,975.0,7.284491,0.04155544
2106,975.0,7.355232000000001,0.04154372
2118,975.0,7.4,0.0415363
2130,975.0,7.577814999999999,0.04150883
2142,975.0,7.6,0.0415054
2154,975.0,7.7408399999999995,0.04148514
2166,975.0,7.8,0.04147663
2178,975.0,7.898936999999999,0.0414634
2190,975.0,7.985794,0.04145179
2202,975.0,8.0,0.04144989
2214,975.0,8.081721,0.04143974
2226,975.0,8.15363,0.04143082
2238,975.0,8.2,0.04142506
2250,975.0,8.4,0.04140203
2262,975.0,8.573436000000001,0.04138354
2274,975.0,8.6,0.04138071
2286,975.0,8.8,0.04136099
2298,975.0,8.976133,0.04134496
2310,975.0,9.0,0.04134279
2322,975.0,9.162604,0.04132913
2334,975.0,9.2,0.04132599
2346,975.0,9.379437,0.04131212
