,Temp,time,X_O2
2438,875.0,10.8,0.04485207
2450,875.0,11.0,0.0448519
2462,875.0,11.2,0.04485175
2474,875.0,11.4,0.04485161
2486,875.0,11.6,0.04485148
2498,875.0,11.8,0.04485136
2510,875.0,12.0,0.04485125
2522,875.0,12.2,0.04485115
2534,875.0,12.4,0.04485106
2546,875.0,12.6,0.04485097
2558,875.0,12.8,0.0448509
2570,875.0,13.0,0.04485083
2582,875.0,13.2,0.04485076
2594,875.0,13.4,0.0448507
2606,875.0,13.6,0.04485065
2618,875.0,13.8,0.0448506
2630,875.0,14.0,0.04485055
2642,875.0,14.2,0.04485051
2654,875.0,14.4,0.04485047
2666,875.0,14.5893,0.04485044
2678,875.0,14.6,0.04485044
2690,875.0,14.79074,0.04485041
2702,875.0,14.8,0.04485041
2714,875.0,15.0,0.04485038
2726,875.0,15.2,0.04485035
2738,875.0,15.4,0.04485033
2750,875.0,15.6,0.0448503
2762,875.0,15.8,0.04485028
2774,875.0,16.0,0.04485026
2786,875.0,16.2,0.04485025
2798,875.0,16.4,0.04485023
2810,875.0,16.6,0.04485022
2822,875.0,16.8,0.0448502
2834,875.0,17.0,0.04485019
2846,875.0,17.2,0.04485018
2858,875.0,17.4,0.04485017
2870,875.0,17.6,0.04485016
2882,875.0,17.8,0.04485015
2894,875.0,18.0,0.04485014
2906,875.0,18.2,0.04485014
2918,875.0,18.36465,0.04485013
2930,875.0,18.4,0.04485013
2942,875.0,18.531589999999998,0.04485013
2954,875.0,18.6,0.04485013
2966,875.0,18.70575,0.04485012
2978,875.0,18.8,0.04485012
2990,875.0,19.0,0.04485012
3002,875.0,19.15997,0.04485011
3014,875.0,19.2,0.04485011
3026,875.0,19.38554,0.04485011
3038,875.0,19.4,0.04485011
3050,875.0,19.52692,0.0448501
3062,875.0,19.6,0.0448501
3074,875.0,19.8,0.0448501
3086,875.0,19.96627,0.0448501
3098,875.0,20.0,0.0448501
